Price,Close,High,Low,Open,Volume
Ticker,QCOM,QCOM,QCOM,QCOM,QCOM
Datetime,,,,,
2025-07-16 13:30:00+00:00,154.19000244140625,154.21499633789062,153.92999267578125,154.16000366210938,192808
2025-07-16 13:31:00+00:00,154.13999938964844,154.25999450683594,154.0500030517578,154.19439697265625,55451
2025-07-16 13:32:00+00:00,154.1999969482422,154.5,154.00999450683594,154.14500427246094,33895
2025-07-16 13:33:00+00:00,153.86000061035156,154.1999969482422,153.74330139160156,154.11000061035156,29447
2025-07-16 13:34:00+00:00,153.875,154.04359436035156,153.72000122070312,154.04359436035156,16986
2025-07-16 13:35:00+00:00,153.94500732421875,154.08999633789062,153.75999450683594,153.90499877929688,17482
2025-07-16 13:36:00+00:00,154.00999450683594,154.13999938964844,153.92999267578125,153.97000122070312,37421
2025-07-16 13:37:00+00:00,153.73390197753906,154.1199951171875,153.66000366210938,153.97999572753906,19065
2025-07-16 13:38:00+00:00,153.9499969482422,153.9499969482422,153.75999450683594,153.75999450683594,8933
2025-07-16 13:39:00+00:00,154.13999938964844,154.16749572753906,153.94760131835938,153.94760131835938,13737
2025-07-16 13:40:00+00:00,153.92999267578125,154.1699981689453,153.89999389648438,154.1699981689453,12377
2025-07-16 13:41:00+00:00,153.77499389648438,153.94000244140625,153.7100067138672,153.92999267578125,16938
2025-07-16 13:42:00+00:00,153.67999267578125,153.80999755859375,153.5800018310547,153.72999572753906,13754
2025-07-16 13:43:00+00:00,153.47250366210938,153.75,153.4600067138672,153.75,16087
2025-07-16 13:44:00+00:00,153.42999267578125,153.47999572753906,153.36000061035156,153.4199981689453,18774
2025-07-16 13:45:00+00:00,153.49000549316406,153.5,153.22000122070312,153.4250030517578,38431
2025-07-16 13:46:00+00:00,153.32000732421875,153.5500030517578,153.2050018310547,153.5399932861328,24764
2025-07-16 13:47:00+00:00,153.41000366210938,153.41000366210938,153.27699279785156,153.3227996826172,18086
2025-07-16 13:48:00+00:00,153.4499969482422,153.5,153.40499877929688,153.40499877929688,11845
2025-07-16 13:49:00+00:00,153.39500427246094,153.57000732421875,153.3800048828125,153.47000122070312,16869
2025-07-16 13:50:00+00:00,153.3249969482422,153.47999572753906,153.3000030517578,153.39999389648438,31107
2025-07-16 13:51:00+00:00,153.39500427246094,153.4199981689453,153.24000549316406,153.3249969482422,19655
2025-07-16 13:52:00+00:00,153.6475067138672,153.64999389648438,153.3300018310547,153.36000061035156,10579
2025-07-16 13:53:00+00:00,153.83999633789062,153.83999633789062,153.60000610351562,153.65499877929688,16229
2025-07-16 13:54:00+00:00,153.55999755859375,153.8699951171875,153.55999755859375,153.83999633789062,16649
2025-07-16 13:55:00+00:00,153.8000030517578,153.8699951171875,153.50039672851562,153.5399932861328,16330
2025-07-16 13:56:00+00:00,153.83999633789062,153.90499877929688,153.8249969482422,153.88499450683594,21649
2025-07-16 13:57:00+00:00,153.84249877929688,153.8800048828125,153.77000427246094,153.82000732421875,18341
2025-07-16 13:58:00+00:00,153.7949981689453,153.9499969482422,153.72000122070312,153.82000732421875,29634
2025-07-16 13:59:00+00:00,153.77000427246094,153.80999755859375,153.67999267578125,153.75999450683594,17140
2025-07-16 14:00:00+00:00,153.7100067138672,153.83999633789062,153.625,153.8000030517578,24551
2025-07-16 14:01:00+00:00,153.52000427246094,153.72000122070312,153.52000427246094,153.7100067138672,16998
2025-07-16 14:02:00+00:00,153.2899932861328,153.51499938964844,153.2899932861328,153.50999450683594,18575
2025-07-16 14:03:00+00:00,153.3300018310547,153.36500549316406,153.25,153.30999755859375,12499
2025-07-16 14:04:00+00:00,153.25999450683594,153.4149932861328,153.25999450683594,153.38999938964844,19448
2025-07-16 14:05:00+00:00,153.1699981689453,153.31500244140625,153.14999389648438,153.25999450683594,21703
2025-07-16 14:06:00+00:00,153.05999755859375,153.27000427246094,153.05999755859375,153.1699981689453,13484
2025-07-16 14:07:00+00:00,152.94500732421875,153.08999633789062,152.88999938964844,153.0399932861328,34871
2025-07-16 14:08:00+00:00,153.09500122070312,153.09500122070312,152.92999267578125,152.94000244140625,21277
2025-07-16 14:09:00+00:00,152.99000549316406,153.17999267578125,152.99000549316406,153.1300048828125,12650
2025-07-16 14:10:00+00:00,153.1699981689453,153.17999267578125,152.9949951171875,153.00999450683594,13679
2025-07-16 14:11:00+00:00,153.2449951171875,153.2449951171875,153.1190948486328,153.16000366210938,14856
2025-07-16 14:12:00+00:00,153.32000732421875,153.3350067138672,153.25689697265625,153.25689697265625,7036
