Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Datetime,,,,,
2025-07-16 13:30:00+00:00,287.8953857421875,289.0,287.7900085449219,288.3999938964844,278100
2025-07-16 13:31:00+00:00,287.1000061035156,288.1300048828125,286.85009765625,287.8949890136719,37217
2025-07-16 13:32:00+00:00,286.3599853515625,287.17999267578125,286.3500061035156,286.8500061035156,45800
2025-07-16 13:33:00+00:00,287.2049865722656,287.4800109863281,286.29998779296875,286.3500061035156,27832
2025-07-16 13:34:00+00:00,288.4200134277344,288.4200134277344,287.25,287.3399963378906,23140
2025-07-16 13:35:00+00:00,290.10369873046875,290.3360900878906,288.3500061035156,288.3699951171875,164682
2025-07-16 13:36:00+00:00,290.44940185546875,290.57000732421875,290.04998779296875,290.1499938964844,73067
2025-07-16 13:37:00+00:00,289.8299865722656,290.7300109863281,289.67999267578125,290.4700012207031,61271
2025-07-16 13:38:00+00:00,289.67999267578125,290.0799865722656,289.29150390625,289.74749755859375,49182
2025-07-16 13:39:00+00:00,289.0400085449219,289.67999267578125,288.9800109863281,289.67999267578125,29600
2025-07-16 13:40:00+00:00,289.1000061035156,289.5198974609375,288.9649963378906,289.0400085449219,30844
2025-07-16 13:41:00+00:00,289.1600036621094,289.2200012207031,288.6300048828125,289.010009765625,26773
2025-07-16 13:42:00+00:00,288.70001220703125,289.201904296875,288.54998779296875,289.201904296875,19634
2025-07-16 13:43:00+00:00,289.0199890136719,289.277587890625,288.7699890136719,288.7699890136719,23924
2025-07-16 13:44:00+00:00,289.0199890136719,289.0799865722656,288.75,289.0199890136719,21769
2025-07-16 13:45:00+00:00,288.7850036621094,289.1099853515625,288.54998779296875,289.05499267578125,22240
2025-07-16 13:46:00+00:00,288.70001220703125,288.8699951171875,288.42999267578125,288.7850036621094,34167
2025-07-16 13:47:00+00:00,287.7200012207031,288.6600036621094,287.510009765625,288.625,36648
2025-07-16 13:48:00+00:00,287.75,287.75,287.3399963378906,287.6300048828125,23755
2025-07-16 13:49:00+00:00,287.3699951171875,287.7300109863281,287.3699951171875,287.67498779296875,20204
2025-07-16 13:50:00+00:00,287.2699890136719,287.4599914550781,287.19000244140625,287.3432922363281,25956
2025-07-16 13:51:00+00:00,287.3800964355469,287.66510009765625,287.3299865722656,287.3399963378906,19632
2025-07-16 13:52:00+00:00,287.6700134277344,287.7300109863281,287.5,287.5400085449219,19636
2025-07-16 13:53:00+00:00,287.3900146484375,287.6700134277344,287.32000732421875,287.6300048828125,26606
2025-07-16 13:54:00+00:00,287.2349853515625,287.4100036621094,287.1600036621094,287.2699890136719,18739
2025-07-16 13:55:00+00:00,286.9750061035156,287.5,286.9700012207031,287.19970703125,24240
2025-07-16 13:56:00+00:00,286.9800109863281,287.260009765625,286.9186096191406,287.04998779296875,33576
2025-07-16 13:57:00+00:00,286.9700012207031,287.0899963378906,286.7300109863281,286.8999938964844,24875
2025-07-16 13:58:00+00:00,287.07000732421875,287.1600036621094,286.8800048828125,286.989990234375,14608
2025-07-16 13:59:00+00:00,286.3349914550781,287.1648864746094,286.29998779296875,287.1000061035156,29972
2025-07-16 14:00:00+00:00,286.79998779296875,286.8999938964844,286.2699890136719,286.2699890136719,36376
2025-07-16 14:01:00+00:00,286.9100036621094,287.19000244140625,286.7200012207031,286.80999755859375,29534
2025-07-16 14:02:00+00:00,287.06500244140625,287.139892578125,286.8699951171875,287.04998779296875,22185
2025-07-16 14:03:00+00:00,286.989990234375,287.1499938964844,286.94000244140625,287.07000732421875,23154
2025-07-16 14:04:00+00:00,287.3500061035156,287.3500061035156,287.010009765625,287.1482849121094,16462
2025-07-16 14:05:00+00:00,287.45989990234375,287.4700012207031,287.2699890136719,287.3299865722656,21256
2025-07-16 14:06:00+00:00,287.30499267578125,287.5199890136719,287.07000732421875,287.32000732421875,50563
2025-07-16 14:07:00+00:00,287.010009765625,287.3500061035156,286.9599914550781,287.29998779296875,30214
2025-07-16 14:08:00+00:00,287.1449890136719,287.20001220703125,286.9200134277344,287.010009765625,29683
2025-07-16 14:09:00+00:00,287.1300048828125,287.20001220703125,287.0,287.1449890136719,16342
2025-07-16 14:10:00+00:00,287.2799987792969,287.3399963378906,286.9849853515625,287.1199951171875,32355
2025-07-16 14:11:00+00:00,287.29998779296875,287.3500061035156,287.135009765625,287.2950134277344,16428
2025-07-16 14:12:00+00:00,287.5199890136719,287.5498962402344,287.2749938964844,287.3500061035156,17581
2025-07-16 14:13:00+00:00,287.63751220703125,287.7300109863281,287.5400085449219,287.5799865722656,23553
2025-07-16 14:14:00+00:00,287.62298583984375,287.82000732421875,287.54998779296875,287.6424865722656,22292
2025-07-16 14:15:00+00:00,287.5849914550781,287.7900085449219,287.44000244140625,287.6167907714844,21888
2025-07-16 14:16:00+00:00,287.4750061035156,287.6400146484375,287.3999938964844,287.5,25376
2025-07-16 14:17:00+00:00,287.1600036621094,287.4789123535156,287.1600036621094,287.42999267578125,29763
2025-07-16 14:18:00+00:00,287.2300109863281,287.3349914550781,286.94000244140625,287.1400146484375,19115
2025-07-16 14:19:00+00:00,287.3299865722656,287.4599914550781,287.1600036621094,287.2300109863281,18178
2025-07-16 14:20:00+00:00,287.2699890136719,287.4100036621094,287.239990234375,287.3299865722656,17268
2025-07-16 14:21:00+00:00,286.9049987792969,287.2200012207031,286.8500061035156,287.2099914550781,42045
2025-07-16 14:22:00+00:00,286.9800109863281,287.2200012207031,286.95001220703125,286.95001220703125,22564
2025-07-16 14:23:00+00:00,286.6400146484375,287.0400085449219,286.6300048828125,286.9849853515625,19546
2025-07-16 14:24:00+00:00,286.3699951171875,286.6700134277344,286.2843933105469,286.57000732421875,23737
2025-07-16 14:25:00+00:00,286.3370056152344,286.55999755859375,286.29998779296875,286.3699951171875,16780
2025-07-16 14:26:00+00:00,286.20001220703125,286.44000244140625,286.1199951171875,286.30999755859375,21614
2025-07-16 14:27:00+00:00,286.0799865722656,286.2264099121094,285.8999938964844,286.16009521484375,40881
2025-07-16 14:28:00+00:00,285.69000244140625,286.1570129394531,285.610107421875,286.1199951171875,24985
2025-07-16 14:29:00+00:00,285.43499755859375,285.8599853515625,285.4100036621094,285.7099914550781,59655
2025-07-16 14:30:00+00:00,285.95001220703125,285.95001220703125,285.3843994140625,285.4599914550781,59063
2025-07-16 14:31:00+00:00,286.0,286.0400085449219,285.7699890136719,285.9549865722656,16152
2025-07-16 14:32:00+00:00,285.9049987792969,286.010009765625,285.80999755859375,286.010009765625,12301
2025-07-16 14:33:00+00:00,286.239501953125,286.3243103027344,285.79998779296875,285.82000732421875,23652
2025-07-16 14:34:00+00:00,286.2449951171875,286.2950134277344,286.0799865722656,286.2099914550781,18679
2025-07-16 14:35:00+00:00,285.989990234375,286.273193359375,285.92999267578125,286.2449951171875,18039
2025-07-16 14:36:00+00:00,285.8399963378906,285.9798889160156,285.80999755859375,285.8800048828125,18977
2025-07-16 14:37:00+00:00,285.8900146484375,286.03851318359375,285.739990234375,285.7699890136719,12430
2025-07-16 14:38:00+00:00,285.94500732421875,286.0386962890625,285.7799987792969,285.8450012207031,10639
2025-07-16 14:39:00+00:00,286.06500244140625,286.1400146484375,285.8699951171875,285.94500732421875,15662
2025-07-16 14:40:00+00:00,286.04998779296875,286.04998779296875,285.82000732421875,285.9599914550781,18923
2025-07-16 14:41:00+00:00,285.95001220703125,286.0,285.8399963378906,285.989990234375,8374
2025-07-16 14:42:00+00:00,286.25,286.25,285.95001220703125,286.0,13647
2025-07-16 14:43:00+00:00,286.2200012207031,286.25,286.1000061035156,286.25,10092
2025-07-16 14:44:00+00:00,286.3800048828125,286.45001220703125,286.2200012207031,286.2200012207031,17864
2025-07-16 14:45:00+00:00,286.697509765625,286.75,286.42999267578125,286.4700012207031,18259
2025-07-16 14:46:00+00:00,286.7799987792969,286.8399963378906,286.54998779296875,286.7489013671875,20166
2025-07-16 14:47:00+00:00,286.5799865722656,286.79998779296875,286.5199890136719,286.7699890136719,18778
2025-07-16 14:48:00+00:00,286.6199951171875,286.6650085449219,286.5799865722656,286.6050109863281,8769
2025-07-16 14:49:00+00:00,286.7699890136719,286.79998779296875,286.6300048828125,286.6300048828125,15182
2025-07-16 14:50:00+00:00,286.6813049316406,286.8800048828125,286.6813049316406,286.7699890136719,18154
2025-07-16 14:51:00+00:00,286.70001220703125,286.739990234375,286.54998779296875,286.67999267578125,18539
2025-07-16 14:52:00+00:00,286.6875,286.80999755859375,286.4800109863281,286.70001220703125,18488
2025-07-16 14:53:00+00:00,286.6300048828125,286.82000732421875,286.57000732421875,286.760009765625,8213
2025-07-16 14:54:00+00:00,285.69500732421875,286.6700134277344,285.6398010253906,286.6700134277344,38577
2025-07-16 14:55:00+00:00,285.8299865722656,285.9800109863281,285.6099853515625,285.7099914550781,23040
2025-07-16 14:56:00+00:00,286.1000061035156,286.1000061035156,285.6700134277344,285.7300109863281,14196
2025-07-16 14:57:00+00:00,286.0799865722656,286.17999267578125,285.92999267578125,286.0199890136719,13803
2025-07-16 14:58:00+00:00,285.5400085449219,286.0,285.5400085449219,286.0,19427
2025-07-16 14:59:00+00:00,285.4100036621094,285.69000244140625,285.3900146484375,285.5899963378906,22221
2025-07-16 15:00:00+00:00,285.6000061035156,285.6098937988281,285.3500061035156,285.4100036621094,15419
2025-07-16 15:01:00+00:00,285.44000244140625,285.7200012207031,285.30999755859375,285.6099853515625,28418
2025-07-16 15:02:00+00:00,285.42999267578125,285.57000732421875,285.3515930175781,285.3900146484375,14853
2025-07-16 15:03:00+00:00,285.3999938964844,285.5400085449219,285.3299865722656,285.3900146484375,16216
2025-07-16 15:04:00+00:00,285.330810546875,285.7099914550781,285.32000732421875,285.4100036621094,33160
2025-07-16 15:05:00+00:00,285.3599853515625,285.510009765625,285.1099853515625,285.3800048828125,41341
2025-07-16 15:06:00+00:00,285.635009765625,285.6700134277344,285.4100036621094,285.43499755859375,25351
2025-07-16 15:07:00+00:00,285.6400146484375,285.760009765625,285.5799865722656,285.7200012207031,36315
2025-07-16 15:08:00+00:00,285.9150085449219,285.9599914550781,285.54998779296875,285.67498779296875,32495
2025-07-16 15:09:00+00:00,286.07501220703125,286.1600036621094,285.9150085449219,285.9150085449219,12482
2025-07-16 15:10:00+00:00,286.2969055175781,286.29998779296875,286.0740051269531,286.17498779296875,12068
2025-07-16 15:11:00+00:00,286.43499755859375,286.5,286.2900085449219,286.3299865722656,19461
2025-07-16 15:12:00+00:00,286.3599853515625,286.43499755859375,286.2699890136719,286.43499755859375,52603
2025-07-16 15:13:00+00:00,286.3949890136719,286.510009765625,286.17999267578125,286.3599853515625,52777
2025-07-16 15:14:00+00:00,286.32000732421875,286.45001220703125,286.20001220703125,286.3949890136719,17679
2025-07-16 15:15:00+00:00,286.57000732421875,286.57000732421875,286.25,286.29998779296875,10725
2025-07-16 15:16:00+00:00,284.625,286.5799865722656,284.45001220703125,286.5299987792969,138549
2025-07-16 15:17:00+00:00,284.42498779296875,284.56500244140625,284.010009765625,284.5199890136719,33114
2025-07-16 15:18:00+00:00,284.3900146484375,284.6300048828125,284.3299865722656,284.4200134277344,34281
2025-07-16 15:19:00+00:00,283.8890075683594,284.4599914550781,283.8890075683594,284.2900085449219,26681
2025-07-16 15:20:00+00:00,284.2200012207031,284.375,283.9200134277344,283.9200134277344,16998
2025-07-16 15:21:00+00:00,283.739990234375,284.2349853515625,283.739990234375,284.1600036621094,24120
2025-07-16 15:22:00+00:00,284.135009765625,284.20001220703125,283.6499938964844,283.7200012207031,18328
2025-07-16 15:23:00+00:00,284.5849914550781,284.6700134277344,284.0799865722656,284.135009765625,17824
2025-07-16 15:24:00+00:00,284.3999938964844,284.739990234375,284.3999938964844,284.5849914550781,16697
