Price,Close,High,Low,Open,Volume
Ticker,LOW,LOW,LOW,LOW,LOW
Datetime,,,,,
2025-07-16 13:30:00+00:00,215.93499755859375,216.11000061035156,215.5,215.5,24121
2025-07-16 13:31:00+00:00,216.24989318847656,216.24989318847656,215.91250610351562,215.91250610351562,1357
2025-07-16 13:32:00+00:00,215.97500610351562,216.2382049560547,215.6199951171875,215.6199951171875,3786
2025-07-16 13:33:00+00:00,215.97500610351562,215.97500610351562,215.97500610351562,215.97500610351562,883
2025-07-16 13:34:00+00:00,216.19500732421875,216.3090057373047,216.19000244140625,216.3090057373047,2448
2025-07-16 13:35:00+00:00,215.72500610351562,216.1750030517578,215.25,216.1750030517578,18879
2025-07-16 13:36:00+00:00,215.66000366210938,215.8000030517578,215.44000244140625,215.5,6475
2025-07-16 13:37:00+00:00,215.64999389648438,215.8000030517578,215.57000732421875,215.57000732421875,1159
2025-07-16 13:38:00+00:00,215.8699951171875,215.9488067626953,215.7899932861328,215.7899932861328,1142
2025-07-16 13:39:00+00:00,216.27999877929688,216.3000030517578,215.8699951171875,215.8699951171875,26945
2025-07-16 13:40:00+00:00,216.24000549316406,216.4499969482422,216.05999755859375,216.14999389648438,33083
2025-07-16 13:41:00+00:00,216.16000366210938,216.27999877929688,216.16000366210938,216.24000549316406,5019
2025-07-16 13:42:00+00:00,215.4550018310547,216.22999572753906,215.4550018310547,216.07000732421875,38841
2025-07-16 13:43:00+00:00,215.39999389648438,215.5,215.39999389648438,215.44000244140625,2537
2025-07-16 13:44:00+00:00,215.50999450683594,215.58999633789062,215.3444061279297,215.39999389648438,4914
2025-07-16 13:45:00+00:00,214.80419921875,215.52000427246094,214.61729431152344,215.52000427246094,26211
2025-07-16 13:46:00+00:00,215.02999877929688,215.05499267578125,214.94000244140625,215.0500030517578,5062
2025-07-16 13:47:00+00:00,215.1750030517578,215.3000030517578,215.0500030517578,215.0500030517578,4134
2025-07-16 13:48:00+00:00,215.14999389648438,215.19000244140625,215.14999389648438,215.1750030517578,6952
2025-07-16 13:49:00+00:00,215.33639526367188,215.35499572753906,215.0,215.08999633789062,2680
